Incident_ID,Source,Source_Record_ID,Event,Location,Time,Severity_Score,Severity_Level,Details
AUD-001,Audio,C001,Emergency Report,N/A,N/A,4.0,Medium,Sentiment: Calm | Transcript: one
VID-139,Video,FRM_0340,Unidentified Motion,N/A,00:00:13,0.0,Low,Objects: N/A
VID-140,Video,FRM_0350,Unidentified Motion,N/A,00:00:14,0.0,Low,Objects: N/A
VID-141,Video,FRM_0360,Unidentified Motion,N/A,00:00:14,0.0,Low,Objects: N/A
VID-142,Video,FRM_0010,Person Collapsing,N/A,00:00:00,0.0,Low,Objects: N/A
VID-143,Video,FRM_0070,Person Collapsing,N/A,00:00:02,8.0,High,Objects: 2 bird
VID-144,Video,FRM_0200,Person Collapsing,N/A,00:00:08,5.7,Medium,"Objects: 1 person, 1 bird"
VID-145,Video,FRM_0210,Person Collapsing,N/A,00:00:08,6.8,Medium,Objects: 1 person
VID-146,Video,FRM_0220,Person Collapsing,N/A,00:00:08,0.0,Low,Objects: N/A
VID-147,Video,FRM_0230,Person Collapsing,N/A,00:00:09,8.3,High,Objects: 1 person
VID-148,Video,FRM_0240,Person Collapsing,N/A,00:00:09,0.0,Low,Objects: N/A
VID-149,Video,FRM_0250,Person Collapsing,N/A,00:00:10,0.0,Low,Objects: N/A
VID-150,Video,FRM_0260,Person Collapsing,N/A,00:00:10,5.4,Medium,Objects: 1 person
VID-151,Video,FRM_0270,Person Collapsing,N/A,00:00:10,0.0,Low,Objects: N/A
VID-152,Video,FRM_0280,Person Collapsing,N/A,00:00:11,0.0,Low,Objects: N/A
VID-153,Video,FRM_0620,Person Collapsing,N/A,00:00:24,0.0,Low,Objects: N/A
VID-154,Video,FRM_0630,Person Collapsing,N/A,00:00:25,0.0,Low,Objects: N/A
VID-155,Video,FRM_0640,Person Collapsing,N/A,00:00:25,6.2,Medium,Objects: 1 bird
VID-156,Video,FRM_0650,Person Collapsing,N/A,00:00:26,4.0,Medium,Objects: 1 bird
VID-157,Video,FRM_0660,Person Collapsing,N/A,00:00:26,6.4,Medium,Objects: 1 person
VID-158,Video,FRM_0690,Person Collapsing,N/A,00:00:27,7.4,High,Objects: 1 person
VID-159,Video,FRM_0950,Person Collapsing,N/A,00:00:38,5.8,Medium,Objects: 1 person
VID-160,Video,FRM_0960,Person Collapsing,N/A,00:00:38,6.5,Medium,Objects: 2 person
VID-161,Video,FRM_0970,Person Collapsing,N/A,00:00:38,5.2,Medium,"Objects: 1 person, 1 bird"
VID-162,Video,FRM_0980,Person Collapsing,N/A,00:00:39,6.3,Medium,Objects: 1 bird
VID-163,Video,FRM_0990,Person Collapsing,N/A,00:00:39,0.0,Low,Objects: N/A
VID-164,Video,FRM_1000,Person Collapsing,N/A,00:00:40,6.3,Medium,Objects: 1 bird
TXT-001,Text,TXT_001,Assault / Violence,N/A,N/A,8.5,High,"Handle: @spann | Sentiment: Negative | Text: Active crime scene on I-59/20 near Jeff/Tusc Co line. One dead, one injured; shooting involved. Police search in the area; traffic stopped"
TXT-002,Text,TXT_002,Assault / Violence,N/A,N/A,5.5,Medium,Handle: @telegramreports | Sentiment: Neutral | Text: Police have arrested a suspect in the Monday shooting at the basketball courts behind Word Tabernacle Church. http://t.co/X67i7jajij
TXT-003,Text,TXT_003,Public Disturbance,Chicago,N/A,4.0,Medium,Handle: @RaniaKhalek | Sentiment: Neutral | Text: Lawsuit alleges Chicago Police strip-searched trio in public http://t.co/NGVCe42BUW via @suntimes
TXT-004,Text,TXT_004,Other,N/A,N/A,4.0,Medium,Handle: @EricBoehlert | Sentiment: Neutral | Text: New NRA Advice: Don't Cooperate With Police If Your Gun Shows Up At A Crime Scene; http://t.co/f96jCNY3wV #patriots #liberty
TXT-005,Text,TXT_005,Other,N/A,N/A,7.0,High,"Handle: @thetimes | Sentiment: Negative | Text: Police failing to stamp out ‘honour crimes’, from domestic violence and forced marriage to FGM and murder http://t.co/SLuXLgbQbU"
TXT-006,Text,TXT_006,Public Disturbance,N/A,N/A,7.0,High,Handle: @thetimes | Sentiment: Negative | Text: Today's front page: Police failing to stamp out ‘honour crimes’ http://t.co/SLuXLgbQbU http://t.co/w7ft9HW4Vx
TXT-007,Text,TXT_007,Theft / Robbery,N/A,N/A,5.5,Medium,Handle: @WGRZ | Sentiment: Neutral | Text: Town of Tonawanda Police Search for Bank Robbery Suspect http://t.co/4aJxs3Mv9G http://t.co/320mwHfuPl
TXT-008,Text,TXT_008,Assault / Violence,Pakistan,N/A,8.5,High,"Handle: @persecutionnews | Sentiment: Negative | Text: Due to lack of police protection, #Christians in #Pakistan become easy targets for crime and abuse. http://t.co/6Ld0Zs9h29 ^ws"
TXT-009,Text,TXT_009,Other,N/A,N/A,4.0,Medium,Handle: @timothywjohnson | Sentiment: Neutral | Text: New #NRA Advice: Don't Cooperate With Police If Your Gun Shows Up At A Crime Scene http://t.co/ldIDJ75Did
TXT-010,Text,TXT_010,Public Disturbance,Baltimore,N/A,4.0,Medium,Handle: @NeillFranklin | Sentiment: Neutral | Text: Commish Batts makes a strong case for legalizing marijuana - to end the violent MJ trade in Baltimore. @baltimoresun http://t.co/A0TRUflAYl
TXT-011,Text,TXT_011,Public Disturbance,Redbridge,N/A,4.0,Medium,Handle: @saramo | Sentiment: Neutral | Text: Police swoop on the homeless taking sleeping bags and food parcels in co-ordinated raids in Redbridge http://t.co/ZWmE54jhBP
TXT-012,Text,TXT_012,Public Disturbance,N/A,N/A,4.0,Medium,Handle: @DemandAction | Sentiment: Neutral | Text: #NRAadvice: Don’t cooperate with police if your gun shows up at a crime scene: http://t.co/c96U10ed1l
TXT-013,Text,TXT_013,Other,N/A,N/A,4.0,Medium,Handle: @DC_Police | Sentiment: Neutral | Text: #Police : Become a Special Constable and help cut crime http://t.co/taxFZeQ4Vx Devon Cornwall
TXT-014,Text,TXT_014,Assault / Violence,N/A,N/A,5.5,Medium,Handle: @bradybuzz | Sentiment: Neutral | Text: BREAKING NEWS: Judge’s ruling favors officers in Badger Guns suit: http://t.co/QcQP0vLtd4
TXT-015,Text,TXT_015,Other,N/A,N/A,7.0,High,Handle: @MikePannett | Sentiment: Negative | Text: Woman police sergeant dives in river to drag drowning woman to safety http://t.co/WKSZ2Obw1k via @MailOnline Just #crime fighters? Nope!!!
TXT-016,Text,TXT_016,Other,Delhi,N/A,7.0,High,Handle: @naushad1002 | Sentiment: Negative | Text: RT @blackmagicgal1: So AAP will continue to cry foul at Delhi police whenever a crime is reported rather than take responsibility like a go…
TXT-017,Text,TXT_017,Other,Delhi,N/A,7.0,High,Handle: @AAPRevolutionCG | Sentiment: Negative | Text: RT @shiven_gaur: Crime/Lawlessness has always been a problem in Delhi. Home minister and Delhi Police are answerable. Media shud stop blami…
TXT-018,Text,TXT_018,Other,Delhi,N/A,7.0,High,Handle: @snehashanti | Sentiment: Negative | Text: RT @shiven_gaur: Crime/Lawlessness has always been a problem in Delhi. Home minister and Delhi Police are answerable. Media shud stop blami…
TXT-019,Text,TXT_019,Other,Delhi,N/A,7.0,High,Handle: @DeepHarshdeep05 | Sentiment: Negative | Text: RT @shiven_gaur: Crime/Lawlessness has always been a problem in Delhi. Home minister and Delhi Police are answerable. Media shud stop blami…
TXT-020,Text,TXT_020,Other,N/A,N/A,7.0,High,Handle: @AshaAholic | Sentiment: Negative | Text: RT @CherryFlavoredd: Cause there isn't any real crime anywhere.. RT @DrinkingTicket: Police around capstone dorm arresting kids looking dru…
TXT-021,Text,TXT_021,Other,Delhi,N/A,7.0,High,Handle: @VISHSAI | Sentiment: Negative | Text: RT @shiven_gaur: Crime/Lawlessness has always been a problem in Delhi. Home minister and Delhi Police are answerable. Media shud stop blami…
TXT-022,Text,TXT_022,Other,N/A,N/A,7.0,High,Handle: @tenACEous_b1u | Sentiment: Negative | Text: RT @CherryFlavoredd: Cause there isn't any real crime anywhere.. RT @DrinkingTicket: Police around capstone dorm arresting kids looking dru…
TXT-023,Text,TXT_023,Public Disturbance,N/A,N/A,4.0,Medium,Handle: @prklbrln | Sentiment: Neutral | Text: RT @DemandAction: #NRAadvice: Don’t cooperate with police if your gun shows up at a crime scene: http://t.co/c96U10ed1l
TXT-024,Text,TXT_024,Other,Delhi,N/A,7.0,High,Handle: @tweetingpritha | Sentiment: Negative | Text: RT @shiven_gaur: Crime/Lawlessness has always been a problem in Delhi. Home minister and Delhi Police are answerable. Media shud stop blami…
TXT-025,Text,TXT_025,Other,N/A,N/A,7.0,High,Handle: @CherryFlavoredd | Sentiment: Negative | Text: Cause there isn't any real crime anywhere.. RT @DrinkingTicket: Police around capstone dorm arresting kids looking drunk coming back home...
TXT-026,Text,TXT_026,Theft / Robbery,Delhi,N/A,5.5,Medium,"Handle: @Ghulam_Rasool1 | Sentiment: Neutral | Text: India News Delhi Police arrests three in Rs 8 cr heist, some cash recovered, mastermind absconding http://t.co/HiyzKtG4cN"
TXT-027,Text,TXT_027,Public Disturbance,Mumbai,N/A,4.0,Medium,"Handle: @Ghulam_Rasool1 | Sentiment: Neutral | Text: India News Police sniffer dog's bark lands man in Mumbai jail for 10 years, High Court orders his release http://t.co/KAd6IIFW7r"
TXT-028,Text,TXT_028,Other,Delhi,N/A,7.0,High,Handle: @shiven_gaur | Sentiment: Negative | Text: Crime/Lawlessness has always been a problem in Delhi. Home minister and Delhi Police are answerable. Media shud stop blaming AAP.
TXT-029,Text,TXT_029,Other,N/A,N/A,4.0,Medium,Handle: @jared97924980 | Sentiment: Neutral | Text: I added a video to a @YouTube playlist http://t.co/cir6DgKsvp World's Scariest Police Chases 4 (Crime Documentary)
TXT-030,Text,TXT_030,Other,N/A,N/A,4.0,Medium,Handle: @LawTweets1 | Sentiment: Neutral | Text: New #Legal Remedy Against Police Activities Within Criminal Investigations - Mondaq News Alerts (registration) http://t.co/S1XdGyPOUE
TXT-031,Text,TXT_031,Public Disturbance,N/A,N/A,4.0,Medium,Handle: @Aus_Crime_News | Sentiment: Neutral | Text: Police seek witnesses to grass fires (Delahey - VIC): http://t.co/7OEdJQvhMi
TXT-032,Text,TXT_032,Other,N/A,N/A,7.0,High,Handle: @Mmunshi01 | Sentiment: Negative | Text: It's so shallow as for evry crime police is being blamed in #capital by govnment!they mean police has to b present ther b4 crime take place.
TXT-033,Text,TXT_033,Assault / Violence,Onitsha,N/A,5.5,Medium,Handle: @royaltimesng | Sentiment: Neutral | Text: Police swoop on kidnappers’ den in Onitsha - http://t.co/HeOoghHHKt http://t.co/AuQrW32iil
TXT-034,Text,TXT_034,Other,N/A,N/A,7.0,High,"Handle: @JMcGuire6094 | Sentiment: Negative | Text: RT @Gun_Shots: ""95% of the time police arrive too late to prevent a crime or arrest the suspect."" - US News and World Report, 17 June 1998"
TXT-035,Text,TXT_035,Other,N/A,N/A,7.0,High,"Handle: @Greatbear100 | Sentiment: Negative | Text: @BansheeTvShow The entire police department, the bartender, the gay tech all were in the showdown but only Carrie is charged with a crime?"
TXT-036,Text,TXT_036,Public Disturbance,N/A,N/A,4.0,Medium,Handle: @Aus_Crime_News | Sentiment: Neutral | Text: Police union wants lock out zones expanded: http://t.co/hu8zOehB7G
TXT-037,Text,TXT_037,Public Disturbance,Petaluma,N/A,4.0,Medium,Handle: @BayAreaBizness | Sentiment: Neutral | Text: Alert issued in Petaluma after men posing as police enter woman's home: http://t.co/Gq7RrjkwXs
TXT-038,Text,TXT_038,Other,Bay Area,N/A,7.0,High,Handle: @joemullin | Sentiment: Negative | Text: Bay Area journos on crime beat: there are 4 police cars &amp; yellow tape at sunny spot med. MJ shop on 17th right now. Don't know what's up.
TXT-039,Text,TXT_039,Assault / Violence,N/A,N/A,8.5,High,"Handle: @StevenRoark87 | Sentiment: Negative | Text: RT @Darius_Suber95: Police are supposed to be fighting crime on the streets, not sitting in a hiding spot waiting to give someone a hoe ass…"
TXT-040,Text,TXT_040,Assault / Violence,N/A,N/A,5.5,Medium,Handle: @OntNewsToday | Sentiment: Neutral | Text: Peel #Police - Male Arrested on Attempt Murder Warrant http://t.co/tDQE83bFXX #crime
TXT-041,Text,TXT_041,Public Disturbance,St. Louis County,N/A,4.0,Medium,Handle: @stltoday | Sentiment: Neutral | Text: Belmar named St. Louis County police chief http://t.co/MXbeCRaJ5K
TXT-042,Text,TXT_042,Other,N/A,N/A,7.0,High,Handle: @arpitupadhayay | Sentiment: Negative | Text: RT @geophyraj: Is Mr @ArvindKejriwal going to blame Delhi Police for every crime in the city? Then what was Shiela Dikshit's fault?
TXT-043,Text,TXT_043,Assault / Violence,N/A,N/A,8.5,High,"Handle: @chiweethedog | Sentiment: Negative | Text: ""Men posing as police: Petaluma home invasion."" Uh, I'm not letting any cop in w/out a badge number confirmed. http://t.co/90vu7IBTx1"
TXT-044,Text,TXT_044,Assault / Violence,Delhi,N/A,8.5,High,"Handle: @urmilachauhan | Sentiment: Negative | Text: #NidoTaniam paid for breaking the glass, why were the shopkeepers not made to pay for their crime of beating him.#Delhi police must answer"
TXT-045,Text,TXT_045,Assault / Violence,Pontchartrain Park,N/A,5.5,Medium,Handle: @newslouisiana | Sentiment: Neutral | Text: The Times Picayune - Police investigating shooting in Pontchartrain Park http://t.co/iVehmyxnys
TXT-046,Text,TXT_046,Assault / Violence,Delhi,N/A,8.5,High,"Handle: @Kewrious | Sentiment: Negative | Text: #NidoTaniam paid for breaking the glass, why were the shopkeepers not made to pay for their crime of beating him.#Delhi police must answer"
TXT-047,Text,TXT_047,Other,Delhi,N/A,7.0,High,Handle: @rajbharat | Sentiment: Negative | Text: RT @blackmagicgal1: So AAP will continue to cry foul at Delhi police whenever a crime is reported rather than take responsibility like a go…
TXT-048,Text,TXT_048,Public Disturbance,N/A,N/A,4.0,Medium,Handle: @AmerHeroesRadio | Sentiment: Neutral | Text: #Justice U.S. Marshals Task Force and Toledo Police Arrest Final Suspect in Murder Case: Tole... http://t.co/c5u4Mw7Feq #crime #HiTechCJ
TXT-049,Text,TXT_049,Public Disturbance,Petaluma,N/A,4.0,Medium,Handle: @SFnewsnow | Sentiment: Neutral | Text: Alert issued in Petaluma after men posing as police enter woman's home http://t.co/lVcwrHXthc #bayarea
TXT-050,Text,TXT_050,Other,N/A,N/A,4.0,Medium,Handle: @Secretss_ | Sentiment: Neutral | Text: Watching crime and investigation and one of the police audio analysis investigators is wearing a pair of beats audio headphones.
TXT-051,Text,TXT_051,Public Disturbance,Petaluma,N/A,4.0,Medium,Handle: @burlingame_news | Sentiment: Neutral | Text: Alert issued in Petaluma after men posing as police enter woman's home: Petaluma police issued a prowler alert... http://t.co/2iQRugpWfn
TXT-052,Text,TXT_052,Assault / Violence,Pontchartrain Park,N/A,5.5,Medium,Handle: @HSVLaw | Sentiment: Neutral | Text: via @NOLAnews Police investigating shooting in Pontchartrain Park http://t.co/ikLjlj9V6V
TXT-053,Text,TXT_053,Other,Detroit,N/A,4.0,Medium,Handle: @noblockheads | Sentiment: Neutral | Text: Police Chief James Craig: More guns could equal less crime in Detroit http://t.co/CACeNrG6Kt
TXT-054,Text,TXT_054,Other,N/A,N/A,7.0,High,Handle: @BodBuildChem | Sentiment: Negative | Text: Again port st lucie!i know there's crime everywhere but they just stupid here http://t.co/qdSW6gWSA4
TXT-055,Text,TXT_055,Assault / Violence,N/A,N/A,5.5,Medium,Handle: @ohminews | Sentiment: Neutral | Text: Crime reports offered online http://t.co/gW087y5ELT
TXT-056,Text,TXT_056,Assault / Violence,N/A,N/A,5.5,Medium,Handle: @westerie | Sentiment: Neutral | Text: Crime reports offered online http://t.co/tmzdPaJaWi
TXT-057,Text,TXT_057,Assault / Violence,Lincolnshire,N/A,5.5,Medium,Handle: @davidbexhill | Sentiment: Neutral | Text: Safeguarding: Investigation into 'why Lincolnshire police marked one third of all reported rapes as 'no crime'': http://t.co/MvMGf8Ehzv
TXT-058,Text,TXT_058,Public Disturbance,Petaluma,N/A,4.0,Medium,Handle: @BayAreaBizness | Sentiment: Neutral | Text: Alert issued in Petaluma after men posing as police enter woman's home: Petaluma police issued a prowler alert... http://t.co/Gq7RrjkwXs
TXT-059,Text,TXT_059,Public Disturbance,N/A,N/A,7.0,High,Handle: @ToadiedeOgre | Sentiment: Negative | Text: RT @Sissy2814: Some ppl are unfit to deserve such loyal companion. This is a crime if you see this call police. http://t.co/IDcRLIDO5L WHO …
TXT-060,Text,TXT_060,Public Disturbance,N/A,N/A,7.0,High,Handle: @LOCO_NUTT | Sentiment: Negative | Text: RT @Sissy2814: Some ppl are unfit to deserve such loyal companion. This is a crime if you see this call police. http://t.co/IDcRLIDO5L WHO …
TXT-061,Text,TXT_061,Other,N/A,N/A,4.0,Medium,Handle: @westerie | Sentiment: Neutral | Text: Suburban Crime Log: 2-01 http://t.co/bCWfqPZo0W
TXT-062,Text,TXT_062,Other,N/A,N/A,4.0,Medium,Handle: @toledonews | Sentiment: Neutral | Text: Suburban Crime Log: 2-01 http://t.co/rf5vK5sh5X
TXT-063,Text,TXT_063,Other,N/A,N/A,4.0,Medium,Handle: @AiwNews | Sentiment: Neutral | Text: UPDATED: Big data: police given access to British army's crime-fighting software http://t.co/XkU8xSx6vV
TXT-064,Text,TXT_064,Public Disturbance,N/A,N/A,4.0,Medium,Handle: @upayr | Sentiment: Neutral | Text: RT @DemandAction: #NRAadvice: Don’t cooperate with police if your gun shows up at a crime scene: http://t.co/c96U10ed1l
TXT-065,Text,TXT_065,Assault / Violence,N/A,N/A,5.5,Medium,"Handle: @CrimeWatchIndia | Sentiment: Neutral | Text: Arunachal student death: Delhi Police files murder case, magisterial probe ordered - Zee News http://t.co/nJewusvPbX"
TXT-066,Text,TXT_066,Other,N/A,N/A,4.0,Medium,"Handle: @kaleb_195 | Sentiment: Neutral | Text: What if instead of police dogs, there were giant man-sized police spiders. There would never be crime."
TXT-067,Text,TXT_067,Assault / Violence,Pontchartrain Park,N/A,5.5,Medium,Handle: @AceXSavage | Sentiment: Neutral | Text: RT @NOLAnews: Police investigating shooting in Pontchartrain Park http://t.co/JFassdU7iv
TXT-068,Text,TXT_068,Assault / Violence,Pontchartrain Park,N/A,5.5,Medium,Handle: @UptMoneyMike | Sentiment: Neutral | Text: RT @NOLAnews: Police investigating shooting in Pontchartrain Park http://t.co/JFassdU7iv
TXT-069,Text,TXT_069,Assault / Violence,Pontchartrain Park,N/A,5.5,Medium,Handle: @NOLAnews | Sentiment: Neutral | Text: Police investigating shooting in Pontchartrain Park http://t.co/JFassdU7iv
TXT-070,Text,TXT_070,Assault / Violence,N/A,N/A,5.5,Medium,"Handle: @KentuckyNewEra | Sentiment: Neutral | Text: Tip helps Clarksville police foil school shooting, CPD says http://t.co/69W4Bkxaf4"
TXT-071,Text,TXT_071,Other,Simi Valley; Simi Valley's,N/A,4.0,Medium,Handle: @venturajournal | Sentiment: Neutral | Text: Simi Valley sees second-safest year on record: Police said Friday that Simi Valley's crime rate fell to 14.8... http://t.co/QZbDdUzHT5
TXT-072,Text,TXT_072,Assault / Violence,Pontchartrain Park,N/A,5.5,Medium,Handle: @Louisiana_World | Sentiment: Neutral | Text: Police investigating shooting in Pontchartrain Park: Man shot in Gentilly neighborhood Saturday (Jan. 31) night. http://t.co/k55h9KWFdZ
TXT-073,Text,TXT_073,Other,N/A,N/A,4.0,Medium,Handle: @JanieBeth325 | Sentiment: Neutral | Text: RT @awkwardposts: Imagine if Police had giant police spiders instead of police dogs. There would be no crime.
TXT-074,Text,TXT_074,Public Disturbance,N/A,N/A,7.0,High,"Handle: @sofiqnec | Sentiment: Negative | Text: Behind teen’s heroin overdose death, a troubling trend http://t.co/cxb8uv4giR"
TXT-075,Text,TXT_075,Other,N/A,N/A,4.0,Medium,Handle: @KentuckyNewEra | Sentiment: Neutral | Text: Police searching for victims in alleged child porn bust http://t.co/bFxRozE3FW
TXT-076,Text,TXT_076,Assault / Violence,Pontchartrain Park,N/A,5.5,Medium,Handle: @crimenola | Sentiment: Neutral | Text: Police investigating shooting in Pontchartrain Park http://t.co/BzP5fIOhAo
TXT-077,Text,TXT_077,Other,Springfield,N/A,7.0,High,"Handle: @springfldnews | Sentiment: Negative | Text: Police: Drugs, definitions behind crime rise: The number of serious crimes reported to Springfield police... http://t.co/CagUK9Pc4q"
TXT-078,Text,TXT_078,Public Disturbance,N/A,N/A,7.0,High,"Handle: @sgfnews | Sentiment: Negative | Text: News-Leader: Police: Drugs, definitions behind crime rise http://t.co/F9w3NAuM2K"
TXT-079,Text,TXT_079,Assault / Violence,Delhi,N/A,8.5,High,"Handle: @lol8u | Sentiment: Negative | Text: RT @SinghRPN: .@AngellicAribam Yes,hv spoken to Delhi police for full and speedy probe,it is the most dastardly crime.shames all of us as I…"
TXT-080,Text,TXT_080,Other,West Yorkshire’s,N/A,4.0,Medium,Handle: @LeedsDailyNews | Sentiment: Neutral | Text: West Yorkshire’s police commissioner announces two per cent council tax hike: WEST Yorkshire’s police and crime... http://t.co/05x0dIeq57
TXT-081,Text,TXT_081,Other,San Francisco; Oakland,N/A,7.0,High,"Handle: @oranckay | Sentiment: Negative | Text: ""San Francisco police don’t keep crime stats as well as #Oakland"" http://t.co/IcDYOF9VgI"
TXT-082,Text,TXT_082,Other,N/A,N/A,7.0,High,"Handle: @CthulhuWillRise | Sentiment: Negative | Text: RT @girlweena: Just heard a police detective say ""interwishin'"" instead of ""intuition"" and am now considering a life of crime."
TXT-083,Text,TXT_083,Other,N/A,N/A,4.0,Medium,"Handle: @TheGoodGirlHere | Sentiment: Neutral | Text: @stephgrain My response won't change from ""no comment."" If u have knowledge of a crime report to http://t.co/o0J6860Dun local police twitter"
TXT-084,Text,TXT_084,Public Disturbance,N/A,N/A,7.0,High,Handle: @krs21da | Sentiment: Negative | Text: McLean High School student’s heroin overdose shows disturbing trend facing police http://t.co/tqZiCJ0ReA
TXT-085,Text,TXT_085,Public Disturbance,N/A,N/A,7.0,High,Handle: @KangenGaa | Sentiment: Negative | Text: McLean High School student’s heroin overdose shows disturbing trend facing police http://t.co/IcOKW2gOiz
TXT-086,Text,TXT_086,Public Disturbance,N/A,N/A,7.0,High,Handle: @Senanymous404 | Sentiment: Negative | Text: McLean High School student’s heroin overdose shows disturbing trend facing police http://t.co/V8DiQnF9aG
TXT-087,Text,TXT_087,Public Disturbance,N/A,N/A,7.0,High,Handle: @juanmuriango | Sentiment: Negative | Text: McLean High School student’s heroin overdose shows disturbing trend facing police http://t.co/aCmS22XMt4
TXT-088,Text,TXT_088,Public Disturbance,N/A,N/A,7.0,High,Handle: @cavinhandoko | Sentiment: Negative | Text: McLean High School student’s heroin overdose shows disturbing trend facing police http://t.co/cuhrnmsmtn
TXT-089,Text,TXT_089,Public Disturbance,N/A,N/A,7.0,High,Handle: @BazarCalifornia | Sentiment: Negative | Text: McLean High School student’s heroin overdose shows disturbing trend facing police http://t.co/lmetostVCT
TXT-090,Text,TXT_090,Public Disturbance,N/A,N/A,7.0,High,Handle: @Jsica_GG | Sentiment: Negative | Text: McLean High School student’s heroin overdose shows disturbing trend facing police http://t.co/dSIiQNTVwz
TXT-091,Text,TXT_091,Other,N/A,N/A,4.0,Medium,"Handle: @Ridgeland_MS | Sentiment: Neutral | Text: Crime prevention education, animal control services &amp; house watch are just a few ways our police force makes citizens feel safe &amp; secure."
TXT-092,Text,TXT_092,Public Disturbance,N/A,N/A,7.0,High,Handle: @SunjayJK | Sentiment: Negative | Text: @Vote4AAP @AamAadmiParty @MSisodia&gt;RSS etc's Bigotry-Irrationality-Misogyny a Way o Life-80% Ppl w/ NO Civic SENSE-Police Partners of Crime&gt;
TXT-093,Text,TXT_093,Other,N/A,N/A,4.0,Medium,Handle: @HKateE | Sentiment: Neutral | Text: @pataz1 Her DNA was not found mixed all over the crime scene. Also Perugia's police allowed crime scene to be traipsed over multiple times.
TXT-094,Text,TXT_094,Public Disturbance,Ramsay Street to Su,N/A,7.0,High,Handle: @J0HNMcTERNAN | Sentiment: Negative | Text: RT @ABCNews24_: Now: Greens Hansen Young says closure of Mt Thomas police station reckless and will increase crime from Ramsay Street to Su…
TXT-095,Text,TXT_095,Other,N/A,N/A,4.0,Medium,Handle: @HertsPolRural | Sentiment: Neutral | Text: 2/2 Police will assist with injured animals when they are on a highway or where a crime is suspected
TXT-096,Text,TXT_096,Other,N/A,N/A,7.0,High,Handle: @CarlDamnGrimes | Sentiment: Negative | Text: @NoMoreDemocracy there's crime in it but no police or anything like that.
TXT-097,Text,TXT_097,Assault / Violence,Delhi,N/A,8.5,High,"Handle: @YoungCongressi | Sentiment: Negative | Text: RT @SinghRPN: .@AngellicAribam Yes,hv spoken to Delhi police for full and speedy probe,it is the most dastardly crime.shames all of us as I…"
TXT-098,Text,TXT_098,Public Disturbance,N/A,N/A,2.0,Low,Handle: @_duderz | Sentiment: Positive | Text: Heroin sold in McDonald's Happy Meals: Police http://t.co/4ZLnMPX3rc @bskousen we could of been rich!
TXT-099,Text,TXT_099,Other,N/A,N/A,7.0,High,Handle: @TimesDaily | Sentiment: Negative | Text: Man sentenced for fraud: FLORENCE — A man who police said took advantage of a good Samaritan has been sentence... http://t.co/ZySyaI2YFh
TXT-100,Text,TXT_100,Other,N/A,N/A,7.0,High,Handle: @ModernWorldHub | Sentiment: Negative | Text: #police #judgment #crime #court http://t.co/yXXZSpnmGO notes 6 #Laws You've Broken Without Even Realizing It http://t.co/cfuzHBt8kN
TXT-101,Text,TXT_101,Assault / Violence,Delhi,N/A,8.5,High,"Handle: @gopalarvind94 | Sentiment: Negative | Text: RT @SinghRPN: .@AngellicAribam Yes,hv spoken to Delhi police for full and speedy probe,it is the most dastardly crime.shames all of us as I…"
TXT-102,Text,TXT_102,Public Disturbance,N/A,N/A,4.0,Medium,Handle: @j03_2 | Sentiment: Neutral | Text: RT @DemandAction: #NRAadvice: Don’t cooperate with police if your gun shows up at a crime scene: http://t.co/c96U10ed1l
TXT-103,Text,TXT_103,Assault / Violence,Delhi,N/A,8.5,High,"Handle: @Pranay_18 | Sentiment: Negative | Text: RT @SinghRPN: .@AngellicAribam Yes,hv spoken to Delhi police for full and speedy probe,it is the most dastardly crime.shames all of us as I…"
TXT-104,Text,TXT_104,Assault / Violence,N/A,N/A,5.5,Medium,Handle: @Moondamp_Roses | Sentiment: Neutral | Text: Baby Boy Death: 3 Arrested Over Murder http://t.co/rVZCBbtAEi #News #Crime #Police #PoliceAppeal
TXT-105,Text,TXT_105,Assault / Violence,N/A,N/A,8.5,High,"Handle: @MissingDivision | Sentiment: Negative | Text: RT @AbusedChildren: Richland: Police: Convicted child rapist living in Richland | Crime, fires &amp; court news |... http://t.co/7qfXmTza0l"
TXT-106,Text,TXT_106,Assault / Violence,N/A,N/A,8.5,High,Handle: @FelicityGamelin | Sentiment: Negative | Text: RT @AsperCat: French police arrest the man who tortured a cat and recorded it for Facebook: The Frenchman who was captured... http://t.co/…
TXT-107,Text,TXT_107,Assault / Violence,N/A,N/A,8.5,High,"Handle: @DFAC_DTR | Sentiment: Negative | Text: RT @AbusedChildren: Richland: Police: Convicted child rapist living in Richland | Crime, fires &amp; court news |... http://t.co/7qfXmTza0l"
TXT-108,Text,TXT_108,Public Disturbance,N/A,N/A,4.0,Medium,"Handle: @BmoreBloc | Sentiment: Neutral | Text: RT @BaltoSpectator: I uploaded a new track, ""Lying Bastards Of Baltimore Police"", on @spreaker #baltimore #crime #fascism http://t.co/A8hyR…"
TXT-109,Text,TXT_109,Other,Delhi,N/A,7.0,High,Handle: @YashveerRaghav | Sentiment: Negative | Text: RT @blackmagicgal1: So AAP will continue to cry foul at Delhi police whenever a crime is reported rather than take responsibility like a go…
TXT-110,Text,TXT_110,Assault / Violence,N/A,N/A,5.5,Medium,Handle: @skippybkroo | Sentiment: Neutral | Text: RT @bradybuzz: BREAKING NEWS: Judge’s ruling favors officers in Badger Guns suit: http://t.co/QcQP0vLtd4
